# go_id	kind	status	crystal_refs	notes
lib/proto/css.go::struct::CSSGetBackgroundColors	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetBackgroundColorsResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetComputedStyleForNode	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetComputedStyleForNodeResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetInlineStylesForNode	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetInlineStylesForNodeResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetLayersForNode	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetLayersForNodeResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetLocationForSelector	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetLocationForSelectorResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetMatchedStylesForNode	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetMatchedStylesForNodeResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetMediaQueries	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetMediaQueriesResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetPlatformFontsForNode	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetPlatformFontsForNodeResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetStyleSheetText	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSGetStyleSheetTextResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSInheritedPseudoElementMatches	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSInheritedStyleEntry	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSMediaQuery	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSMediaQueryExpression	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSMediaQueryResultChanged	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSPlatformFontUsage	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSPseudoElementMatches	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSRuleMatch	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSRuleUsage	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSelectorList	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetContainerQueryText	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetContainerQueryTextResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetEffectivePropertyValueForNode	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetKeyframeKey	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetKeyframeKeyResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetLocalFontsEnabled	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetMediaText	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetMediaTextResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetPropertyRulePropertyName	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetPropertyRulePropertyNameResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetRuleSelector	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetRuleSelectorResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetScopeText	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetScopeTextResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetStyleSheetText	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetStyleSheetTextResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetStyleTexts	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetStyleTextsResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetSupportsText	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSetSupportsTextResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSShorthandEntry	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSourceRange	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSSpecificity	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSStartRuleUsageTracking	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSStopRuleUsageTracking	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSStopRuleUsageTrackingResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSStyleDeclarationEdit	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSStyleSheetAdded	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSStyleSheetChanged	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSStyleSheetRemoved	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSTakeComputedStyleUpdates	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSTakeComputedStyleUpdatesResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSTakeCoverageDelta	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSTakeCoverageDeltaResult	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSTrackComputedStyleUpdates	struct	missing		heuristic-filter
lib/proto/css.go::struct::CSSValue	struct	missing		heuristic-filter
lib/proto/css.go::type::CSSCSSMediaSource	type	missing		heuristic-filter
lib/proto/css.go::type::CSSCSSRuleType	type	missing		heuristic-filter
lib/proto/css.go::type::CSSStyleSheetID	type	missing		heuristic-filter
lib/proto/css.go::type::CSSStyleSheetOrigin	type	missing		heuristic-filter
lib/proto/database.go::struct::DatabaseAddDatabase	struct	missing		heuristic-filter
lib/proto/database.go::struct::DatabaseDatabase	struct	missing		heuristic-filter
lib/proto/database.go::struct::DatabaseDisable	struct	missing		heuristic-filter
lib/proto/database.go::struct::DatabaseEnable	struct	missing		heuristic-filter
lib/proto/database.go::struct::DatabaseError	struct	missing		heuristic-filter
lib/proto/database.go::struct::DatabaseExecuteSQL	struct	missing		heuristic-filter
lib/proto/database.go::struct::DatabaseExecuteSQLResult	struct	missing		heuristic-filter
lib/proto/database.go::struct::DatabaseGetDatabaseTableNames	struct	missing		heuristic-filter
lib/proto/database.go::struct::DatabaseGetDatabaseTableNamesResult	struct	missing		heuristic-filter
lib/proto/database.go::type::DatabaseDatabaseID	type	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerBreakLocationTypeCall	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerBreakLocationTypeDebuggerStatement	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerBreakLocationTypeReturn	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerContinueToLocationTargetCallFramesAny	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerContinueToLocationTargetCallFramesCurrent	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerDebugSymbolsTypeEmbeddedDWARF	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerDebugSymbolsTypeExternalDWARF	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerDebugSymbolsTypeNone	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerDebugSymbolsTypeSourceMap	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonAmbiguous	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonAssert	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonCSPViolation	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonDOM	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonDebugCommand	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonEventListener	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonException	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonInstrumentation	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonOOM	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonOther	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonPromiseRejection	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonStep	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerPausedReasonXHR	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerRestartFrameModeStepInto	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerScopeTypeBlock	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerScopeTypeCatch	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerScopeTypeClosure	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerScopeTypeEval	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerScopeTypeGlobal	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerScopeTypeLocal	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerScopeTypeModule	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerScopeTypeScript	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerScopeTypeWasmExpressionStack	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerScopeTypeWith	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerScriptLanguageJavaScript	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerScriptLanguageWebAssembly	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerSetInstrumentationBreakpointInstrumentationBeforeScriptExecution	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerSetInstrumentationBreakpointInstrumentationBeforeScriptWithSourceMapExecution	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerSetPauseOnExceptionsStateAll	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerSetPauseOnExceptionsStateCaught	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerSetPauseOnExceptionsStateNone	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerSetPauseOnExceptionsStateUncaught	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerSetScriptSourceResultStatusBlockedByActiveFunction	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerSetScriptSourceResultStatusBlockedByActiveGenerator	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerSetScriptSourceResultStatusBlockedByTopLevelEsModuleChange	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerSetScriptSourceResultStatusCompileError	const	missing		heuristic-filter
lib/proto/debugger.go::const::DebuggerSetScriptSourceResultStatusOk	const	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerBreakLocation	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerBreakpointResolved	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerCallFrame	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerContinueToLocation	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerDebugSymbols	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerDisable	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerDisassembleWasmModule	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerDisassembleWasmModuleResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerEnable	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerEnableResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerEvaluateOnCallFrame	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerEvaluateOnCallFrameResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerGetPossibleBreakpoints	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerGetPossibleBreakpointsResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerGetScriptSource	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerGetScriptSourceResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerGetStackTrace	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerGetStackTraceResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerGetWasmBytecode	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerGetWasmBytecodeResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerLocation	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerLocationRange	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerNextWasmDisassemblyChunk	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerNextWasmDisassemblyChunkResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerPause	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerPauseOnAsyncCall	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerPaused	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerRemoveBreakpoint	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerRestartFrame	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerRestartFrameResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerResume	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerResumed	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerScope	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerScriptFailedToParse	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerScriptParsed	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerScriptPosition	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSearchInContent	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSearchInContentResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSearchMatch	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetAsyncCallStackDepth	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetBlackboxPatterns	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetBlackboxedRanges	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetBreakpoint	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetBreakpointByURL	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetBreakpointByURLResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetBreakpointOnFunctionCall	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetBreakpointOnFunctionCallResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetBreakpointResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetBreakpointsActive	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetInstrumentationBreakpoint	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetInstrumentationBreakpointResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetPauseOnExceptions	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetReturnValue	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetScriptSource	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetScriptSourceResult	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetSkipAllPauses	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerSetVariableValue	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerStepInto	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerStepOut	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerStepOver	struct	missing		heuristic-filter
lib/proto/debugger.go::struct::DebuggerWasmDisassemblyChunk	struct	missing		heuristic-filter
lib/proto/debugger.go::type::DebuggerBreakLocationType	type	missing		heuristic-filter
lib/proto/debugger.go::type::DebuggerBreakpointID	type	missing		heuristic-filter
lib/proto/debugger.go::type::DebuggerCallFrameID	type	missing		heuristic-filter
lib/proto/debugger.go::type::DebuggerContinueToLocationTargetCallFrames	type	missing		heuristic-filter
lib/proto/debugger.go::type::DebuggerDebugSymbolsType	type	missing		heuristic-filter
lib/proto/debugger.go::type::DebuggerPausedReason	type	missing		heuristic-filter
lib/proto/debugger.go::type::DebuggerRestartFrameMode	type	missing		heuristic-filter
lib/proto/debugger.go::type::DebuggerScopeType	type	missing		heuristic-filter
lib/proto/debugger.go::type::DebuggerScriptLanguage	type	missing		heuristic-filter
lib/proto/debugger.go::type::DebuggerSetInstrumentationBreakpointInstrumentation	type	missing		heuristic-filter
lib/proto/debugger.go::type::DebuggerSetPauseOnExceptionsState	type	missing		heuristic-filter
lib/proto/debugger.go::type::DebuggerSetScriptSourceResultStatus	type	missing		heuristic-filter
lib/proto/device_access.go::struct::DeviceAccessCancelPrompt	struct	missing		heuristic-filter
lib/proto/device_access.go::struct::DeviceAccessDeviceRequestPrompted	struct	missing		heuristic-filter
lib/proto/device_access.go::struct::DeviceAccessDisable	struct	missing		heuristic-filter
lib/proto/device_access.go::struct::DeviceAccessEnable	struct	missing		heuristic-filter
lib/proto/device_access.go::struct::DeviceAccessPromptDevice	struct	missing		heuristic-filter
lib/proto/device_access.go::struct::DeviceAccessSelectPrompt	struct	missing		heuristic-filter
lib/proto/device_access.go::type::DeviceAccessDeviceID	type	missing		heuristic-filter
lib/proto/device_access.go::type::DeviceAccessRequestID	type	missing		heuristic-filter
lib/proto/device_orientation.go::struct::DeviceOrientationClearDeviceOrientationOverride	struct	missing		heuristic-filter
lib/proto/device_orientation.go::struct::DeviceOrientationSetDeviceOrientationOverride	struct	missing		heuristic-filter
lib/proto/dom.go::const::DOMCompatibilityModeLimitedQuirksMode	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMCompatibilityModeNoQuirksMode	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMCompatibilityModeQuirksMode	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMEnableIncludeWhitespaceAll	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMEnableIncludeWhitespaceNone	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMGetElementByRelationRelationPopoverTarget	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMLogicalAxesBlock	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMLogicalAxesBoth	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMLogicalAxesInline	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPhysicalAxesBoth	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPhysicalAxesHorizontal	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPhysicalAxesVertical	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeAfter	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeBackdrop	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeBefore	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeFirstLetter	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeFirstLine	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeFirstLineInherited	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeGrammarError	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeHighlight	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeInputListButton	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeMarker	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeResizer	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeScrollMarker	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeScrollMarkerGroup	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeScrollbar	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeScrollbarButton	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeScrollbarCorner	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeScrollbarThumb	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeScrollbarTrack	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeScrollbarTrackPiece	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeSearchText	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeSelection	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeSpellingError	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeTargetText	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeViewTransition	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeViewTransitionGroup	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeViewTransitionImagePair	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeViewTransitionNew	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMPseudoTypeViewTransitionOld	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMScrollOrientationHorizontal	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMScrollOrientationVertical	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMShadowRootTypeClosed	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMShadowRootTypeOpen	const	missing		heuristic-filter
lib/proto/dom.go::const::DOMShadowRootTypeUserAgent	const	missing		heuristic-filter
lib/proto/dom.go::struct::DOMAttributeModified	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMAttributeRemoved	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMBackendNode	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMBoxModel	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMCSSComputedStyleProperty	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMCharacterDataModified	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMChildNodeCountUpdated	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMChildNodeInserted	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMChildNodeRemoved	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMCollectClassNamesFromSubtree	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMCollectClassNamesFromSubtreeResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMCopyTo	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMCopyToResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMDescribeNode	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMDescribeNodeResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMDisable	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMDiscardSearchResults	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMDistributedNodesUpdated	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMDocumentUpdated	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMEnable	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMFocus	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetAnchorElement	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetAnchorElementResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetAttributes	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetAttributesResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetBoxModel	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetBoxModelResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetContainerForNode	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetContainerForNodeResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetContentQuads	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetContentQuadsResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetDocument	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetDocumentResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetElementByRelation	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetElementByRelationResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetFileInfo	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetFileInfoResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetFlattenedDocument	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetFlattenedDocumentResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetFrameOwner	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetFrameOwnerResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetNodeForLocation	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetNodeForLocationResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetNodeStackTraces	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetNodeStackTracesResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetNodesForSubtreeByStyle	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetNodesForSubtreeByStyleResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetOuterHTML	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetOuterHTMLResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetQueryingDescendantsForContainer	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetQueryingDescendantsForContainerResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetRelayoutBoundary	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetRelayoutBoundaryResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetSearchResults	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetSearchResultsResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetTopLayerElements	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMGetTopLayerElementsResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMHideHighlight	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMHighlightNode	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMHighlightRect	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMInlineStyleInvalidated	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMMarkUndoableState	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMMoveTo	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMMoveToResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMPerformSearch	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMPerformSearchResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMPseudoElementAdded	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMPseudoElementRemoved	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMPushNodeByPathToFrontend	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMPushNodeByPathToFrontendResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMPushNodesByBackendIDsToFrontend	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMPushNodesByBackendIDsToFrontendResult	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMQuerySelector	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMQuerySelectorAll	struct	missing		heuristic-filter
lib/proto/dom.go::struct::DOMQuerySelectorAllResult	struct	missing		heuristic-filter
