# go_id	kind	status	crystal_refs	notes
lib/proto/audits.go::struct::AuditsFederatedAuthUserInfoRequestIssueDetails	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsGenericIssueDetails	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsGetEncodedResponse	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsGetEncodedResponseResult	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsHeavyAdIssueDetails	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsInspectorIssue	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsInspectorIssueDetails	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsIssueAdded	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsLowTextContrastIssueDetails	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsMixedContentIssueDetails	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsNavigatorUserAgentIssueDetails	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsPropertyRuleIssueDetails	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsQuirksModeIssueDetails	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsSharedArrayBufferIssueDetails	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsSharedDictionaryIssueDetails	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsSourceCodeLocation	struct	missing		auto-generated
lib/proto/audits.go::struct::AuditsStylesheetLoadingIssueDetails	struct	missing		auto-generated
lib/proto/audits.go::type::AuditsAttributionReportingIssueType	type	missing		auto-generated
lib/proto/audits.go::type::AuditsBlockedByResponseReason	type	missing		auto-generated
lib/proto/audits.go::type::AuditsClientHintIssueReason	type	missing		auto-generated
lib/proto/audits.go::type::AuditsContentSecurityPolicyViolationType	type	missing		auto-generated
lib/proto/audits.go::type::AuditsCookieExclusionReason	type	missing		auto-generated
lib/proto/audits.go::type::AuditsCookieOperation	type	missing		auto-generated
lib/proto/audits.go::type::AuditsCookieWarningReason	type	missing		auto-generated
lib/proto/audits.go::type::AuditsFederatedAuthRequestIssueReason	type	missing		auto-generated
lib/proto/audits.go::type::AuditsFederatedAuthUserInfoRequestIssueReason	type	missing		auto-generated
lib/proto/audits.go::type::AuditsGenericIssueErrorType	type	missing		auto-generated
lib/proto/audits.go::type::AuditsGetEncodedResponseEncoding	type	missing		auto-generated
lib/proto/audits.go::type::AuditsHeavyAdReason	type	missing		auto-generated
lib/proto/audits.go::type::AuditsHeavyAdResolutionStatus	type	missing		auto-generated
lib/proto/audits.go::type::AuditsInspectorIssueCode	type	missing		auto-generated
lib/proto/audits.go::type::AuditsIssueID	type	missing		auto-generated
lib/proto/audits.go::type::AuditsMixedContentResolutionStatus	type	missing		auto-generated
lib/proto/audits.go::type::AuditsMixedContentResourceType	type	missing		auto-generated
lib/proto/audits.go::type::AuditsPropertyRuleIssueReason	type	missing		auto-generated
lib/proto/audits.go::type::AuditsSharedArrayBufferIssueType	type	missing		auto-generated
lib/proto/audits.go::type::AuditsSharedDictionaryError	type	missing		auto-generated
lib/proto/audits.go::type::AuditsStyleSheetLoadingIssueReason	type	missing		auto-generated
lib/proto/autofill.go::const::AutofillFillingStrategyAutocompleteAttribute	const	missing		auto-generated
lib/proto/autofill.go::const::AutofillFillingStrategyAutofillInferred	const	missing		auto-generated
lib/proto/autofill.go::method::AutofillAddressFormFilled.ProtoEvent	method	missing		auto-generated
lib/proto/autofill.go::method::AutofillDisable.Call	method	missing		auto-generated
lib/proto/autofill.go::method::AutofillDisable.ProtoReq	method	missing		auto-generated
lib/proto/autofill.go::method::AutofillEnable.Call	method	missing		auto-generated
lib/proto/autofill.go::method::AutofillEnable.ProtoReq	method	missing		auto-generated
lib/proto/autofill.go::method::AutofillSetAddresses.Call	method	missing		auto-generated
lib/proto/autofill.go::method::AutofillSetAddresses.ProtoReq	method	missing		auto-generated
lib/proto/autofill.go::method::AutofillTrigger.Call	method	missing		auto-generated
lib/proto/autofill.go::method::AutofillTrigger.ProtoReq	method	missing		auto-generated
lib/proto/autofill.go::struct::AutofillAddress	struct	missing		auto-generated
lib/proto/autofill.go::struct::AutofillAddressField	struct	missing		auto-generated
lib/proto/autofill.go::struct::AutofillAddressFields	struct	missing		auto-generated
lib/proto/autofill.go::struct::AutofillAddressFormFilled	struct	missing		auto-generated
lib/proto/autofill.go::struct::AutofillAddressUI	struct	missing		auto-generated
lib/proto/autofill.go::struct::AutofillCreditCard	struct	missing		auto-generated
lib/proto/autofill.go::struct::AutofillDisable	struct	missing		auto-generated
lib/proto/autofill.go::struct::AutofillEnable	struct	missing		auto-generated
lib/proto/autofill.go::struct::AutofillFilledField	struct	missing		auto-generated
lib/proto/autofill.go::struct::AutofillSetAddresses	struct	missing		auto-generated
lib/proto/autofill.go::struct::AutofillTrigger	struct	missing		auto-generated
lib/proto/autofill.go::type::AutofillFillingStrategy	type	missing		auto-generated
lib/proto/background_service.go::const::BackgroundServiceServiceNameBackgroundFetch	const	missing		auto-generated
lib/proto/background_service.go::const::BackgroundServiceServiceNameBackgroundSync	const	missing		auto-generated
lib/proto/background_service.go::const::BackgroundServiceServiceNameNotifications	const	missing		auto-generated
lib/proto/background_service.go::const::BackgroundServiceServiceNamePaymentHandler	const	missing		auto-generated
lib/proto/background_service.go::const::BackgroundServiceServiceNamePeriodicBackgroundSync	const	missing		auto-generated
lib/proto/background_service.go::const::BackgroundServiceServiceNamePushMessaging	const	missing		auto-generated
lib/proto/background_service.go::method::BackgroundServiceBackgroundServiceEventReceived.ProtoEvent	method	missing		auto-generated
lib/proto/background_service.go::method::BackgroundServiceClearEvents.Call	method	missing		auto-generated
lib/proto/background_service.go::method::BackgroundServiceClearEvents.ProtoReq	method	missing		auto-generated
lib/proto/background_service.go::method::BackgroundServiceRecordingStateChanged.ProtoEvent	method	missing		auto-generated
lib/proto/background_service.go::method::BackgroundServiceSetRecording.Call	method	missing		auto-generated
lib/proto/background_service.go::method::BackgroundServiceSetRecording.ProtoReq	method	missing		auto-generated
lib/proto/background_service.go::method::BackgroundServiceStartObserving.Call	method	missing		auto-generated
lib/proto/background_service.go::method::BackgroundServiceStartObserving.ProtoReq	method	missing		auto-generated
lib/proto/background_service.go::method::BackgroundServiceStopObserving.Call	method	missing		auto-generated
lib/proto/background_service.go::method::BackgroundServiceStopObserving.ProtoReq	method	missing		auto-generated
lib/proto/background_service.go::struct::BackgroundServiceBackgroundServiceEvent	struct	missing		auto-generated
lib/proto/background_service.go::struct::BackgroundServiceBackgroundServiceEventReceived	struct	missing		auto-generated
lib/proto/background_service.go::struct::BackgroundServiceClearEvents	struct	missing		auto-generated
lib/proto/background_service.go::struct::BackgroundServiceEventMetadata	struct	missing		auto-generated
lib/proto/background_service.go::struct::BackgroundServiceRecordingStateChanged	struct	missing		auto-generated
lib/proto/background_service.go::struct::BackgroundServiceSetRecording	struct	missing		auto-generated
lib/proto/background_service.go::struct::BackgroundServiceStartObserving	struct	missing		auto-generated
lib/proto/background_service.go::struct::BackgroundServiceStopObserving	struct	missing		auto-generated
lib/proto/background_service.go::type::BackgroundServiceServiceName	type	missing		auto-generated
lib/proto/browser.go::const::BrowserBrowserCommandIDCloseTabSearch	const	missing		auto-generated
lib/proto/browser.go::const::BrowserBrowserCommandIDOpenTabSearch	const	missing		auto-generated
lib/proto/browser.go::const::BrowserDownloadProgressStateCanceled	const	missing		auto-generated
lib/proto/browser.go::const::BrowserDownloadProgressStateCompleted	const	missing		auto-generated
lib/proto/browser.go::const::BrowserDownloadProgressStateInProgress	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionSettingDenied	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionSettingGranted	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionSettingPrompt	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeAccessibilityEvents	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeAudioCapture	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeBackgroundFetch	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeBackgroundSync	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeCapturedSurfaceControl	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeClipboardReadWrite	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeClipboardSanitizedWrite	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeDisplayCapture	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeDurableStorage	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeFlash	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeGeolocation	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeIdleDetection	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeLocalFonts	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeMidi	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeMidiSysex	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeNfc	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeNotifications	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypePaymentHandler	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypePeriodicBackgroundSync	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeProtectedMediaIdentifier	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeSensors	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeSpeakerSelection	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeStorageAccess	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeTopLevelStorageAccess	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeVideoCapture	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeVideoCapturePanTiltZoom	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeWakeLockScreen	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeWakeLockSystem	const	missing		auto-generated
lib/proto/browser.go::const::BrowserPermissionTypeWindowManagement	const	missing		auto-generated
lib/proto/browser.go::const::BrowserSetDownloadBehaviorBehaviorAllow	const	missing		auto-generated
lib/proto/browser.go::const::BrowserSetDownloadBehaviorBehaviorAllowAndName	const	missing		auto-generated
lib/proto/browser.go::const::BrowserSetDownloadBehaviorBehaviorDefault	const	missing		auto-generated
lib/proto/browser.go::const::BrowserSetDownloadBehaviorBehaviorDeny	const	missing		auto-generated
lib/proto/browser.go::const::BrowserWindowStateFullscreen	const	missing		auto-generated
lib/proto/browser.go::const::BrowserWindowStateMaximized	const	missing		auto-generated
lib/proto/browser.go::const::BrowserWindowStateMinimized	const	missing		auto-generated
lib/proto/browser.go::const::BrowserWindowStateNormal	const	missing		auto-generated
lib/proto/browser.go::method::BrowserAddPrivacySandboxEnrollmentOverride.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserAddPrivacySandboxEnrollmentOverride.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserCancelDownload.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserCancelDownload.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserClose.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserClose.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserCrash.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserCrash.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserCrashGpuProcess.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserCrashGpuProcess.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserDownloadProgress.ProtoEvent	method	missing		auto-generated
lib/proto/browser.go::method::BrowserDownloadWillBegin.ProtoEvent	method	missing		auto-generated
lib/proto/browser.go::method::BrowserExecuteBrowserCommand.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserExecuteBrowserCommand.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGetBrowserCommandLine.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGetBrowserCommandLine.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGetHistogram.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGetHistogram.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGetHistograms.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGetHistograms.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGetVersion.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGetVersion.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGetWindowBounds.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGetWindowBounds.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGetWindowForTarget.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGetWindowForTarget.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGrantPermissions.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserGrantPermissions.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserResetPermissions.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserResetPermissions.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserSetDockTile.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserSetDockTile.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserSetDownloadBehavior.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserSetDownloadBehavior.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserSetPermission.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserSetPermission.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::method::BrowserSetWindowBounds.Call	method	missing		auto-generated
lib/proto/browser.go::method::BrowserSetWindowBounds.ProtoReq	method	missing		auto-generated
lib/proto/browser.go::struct::BrowserAddPrivacySandboxEnrollmentOverride	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserBounds	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserBucket	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserCancelDownload	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserClose	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserCrash	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserCrashGpuProcess	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserDownloadProgress	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserDownloadWillBegin	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserExecuteBrowserCommand	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGetBrowserCommandLine	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGetBrowserCommandLineResult	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGetHistogram	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGetHistogramResult	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGetHistograms	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGetHistogramsResult	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGetVersion	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGetVersionResult	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGetWindowBounds	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGetWindowBoundsResult	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGetWindowForTarget	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGetWindowForTargetResult	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserGrantPermissions	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserHistogram	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserPermissionDescriptor	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserResetPermissions	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserSetDockTile	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserSetDownloadBehavior	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserSetPermission	struct	missing		auto-generated
lib/proto/browser.go::struct::BrowserSetWindowBounds	struct	missing		auto-generated
lib/proto/browser.go::type::BrowserBrowserCommandID	type	missing		auto-generated
lib/proto/browser.go::type::BrowserBrowserContextID	type	missing		auto-generated
lib/proto/browser.go::type::BrowserDownloadProgressState	type	missing		auto-generated
lib/proto/browser.go::type::BrowserPermissionSetting	type	missing		auto-generated
lib/proto/browser.go::type::BrowserPermissionType	type	missing		auto-generated
lib/proto/browser.go::type::BrowserSetDownloadBehaviorBehavior	type	missing		auto-generated
lib/proto/browser.go::type::BrowserWindowID	type	missing		auto-generated
lib/proto/browser.go::type::BrowserWindowState	type	missing		auto-generated
lib/proto/cache_storage.go::const::CacheStorageCachedResponseTypeBasic	const	missing		auto-generated
lib/proto/cache_storage.go::const::CacheStorageCachedResponseTypeCors	const	missing		auto-generated
lib/proto/cache_storage.go::const::CacheStorageCachedResponseTypeDefault	const	missing		auto-generated
lib/proto/cache_storage.go::const::CacheStorageCachedResponseTypeError	const	missing		auto-generated
lib/proto/cache_storage.go::const::CacheStorageCachedResponseTypeOpaqueRedirect	const	missing		auto-generated
lib/proto/cache_storage.go::const::CacheStorageCachedResponseTypeOpaqueResponse	const	missing		auto-generated
lib/proto/cache_storage.go::method::CacheStorageDeleteCache.Call	method	missing		auto-generated
lib/proto/cache_storage.go::method::CacheStorageDeleteCache.ProtoReq	method	missing		auto-generated
lib/proto/cache_storage.go::method::CacheStorageDeleteEntry.Call	method	missing		auto-generated
lib/proto/cache_storage.go::method::CacheStorageDeleteEntry.ProtoReq	method	missing		auto-generated
lib/proto/cache_storage.go::method::CacheStorageRequestCacheNames.Call	method	missing		auto-generated
lib/proto/cache_storage.go::method::CacheStorageRequestCacheNames.ProtoReq	method	missing		auto-generated
lib/proto/cache_storage.go::method::CacheStorageRequestCachedResponse.Call	method	missing		auto-generated
lib/proto/cache_storage.go::method::CacheStorageRequestCachedResponse.ProtoReq	method	missing		auto-generated
lib/proto/cache_storage.go::method::CacheStorageRequestEntries.Call	method	missing		auto-generated
lib/proto/cache_storage.go::method::CacheStorageRequestEntries.ProtoReq	method	missing		auto-generated
lib/proto/cache_storage.go::struct::CacheStorageCache	struct	missing		auto-generated
lib/proto/cache_storage.go::struct::CacheStorageCachedResponse	struct	missing		auto-generated
lib/proto/cache_storage.go::struct::CacheStorageDataEntry	struct	missing		auto-generated
lib/proto/cache_storage.go::struct::CacheStorageDeleteCache	struct	missing		auto-generated
lib/proto/cache_storage.go::struct::CacheStorageDeleteEntry	struct	missing		auto-generated
lib/proto/cache_storage.go::struct::CacheStorageHeader	struct	missing		auto-generated
lib/proto/cache_storage.go::struct::CacheStorageRequestCacheNames	struct	missing		auto-generated
lib/proto/cache_storage.go::struct::CacheStorageRequestCacheNamesResult	struct	missing		auto-generated
lib/proto/cache_storage.go::struct::CacheStorageRequestCachedResponse	struct	missing		auto-generated
lib/proto/cache_storage.go::struct::CacheStorageRequestCachedResponseResult	struct	missing		auto-generated
lib/proto/cache_storage.go::struct::CacheStorageRequestEntries	struct	missing		auto-generated
lib/proto/cache_storage.go::struct::CacheStorageRequestEntriesResult	struct	missing		auto-generated
lib/proto/cache_storage.go::type::CacheStorageCacheID	type	missing		auto-generated
lib/proto/cache_storage.go::type::CacheStorageCachedResponseType	type	missing		auto-generated
lib/proto/cast.go::method::CastDisable.Call	method	missing		auto-generated
lib/proto/cast.go::method::CastDisable.ProtoReq	method	missing		auto-generated
lib/proto/cast.go::method::CastEnable.Call	method	missing		auto-generated
lib/proto/cast.go::method::CastEnable.ProtoReq	method	missing		auto-generated
lib/proto/cast.go::method::CastIssueUpdated.ProtoEvent	method	missing		auto-generated
lib/proto/cast.go::method::CastSetSinkToUse.Call	method	missing		auto-generated
lib/proto/cast.go::method::CastSetSinkToUse.ProtoReq	method	missing		auto-generated
lib/proto/cast.go::method::CastSinksUpdated.ProtoEvent	method	missing		auto-generated
lib/proto/cast.go::method::CastStartDesktopMirroring.Call	method	missing		auto-generated
lib/proto/cast.go::method::CastStartDesktopMirroring.ProtoReq	method	missing		auto-generated
lib/proto/cast.go::method::CastStartTabMirroring.Call	method	missing		auto-generated
lib/proto/cast.go::method::CastStartTabMirroring.ProtoReq	method	missing		auto-generated
lib/proto/cast.go::method::CastStopCasting.Call	method	missing		auto-generated
lib/proto/cast.go::method::CastStopCasting.ProtoReq	method	missing		auto-generated
lib/proto/cast.go::struct::CastDisable	struct	missing		auto-generated
lib/proto/cast.go::struct::CastEnable	struct	missing		auto-generated
lib/proto/cast.go::struct::CastIssueUpdated	struct	missing		auto-generated
lib/proto/cast.go::struct::CastSetSinkToUse	struct	missing		auto-generated
lib/proto/cast.go::struct::CastSink	struct	missing		auto-generated
lib/proto/cast.go::struct::CastSinksUpdated	struct	missing		auto-generated
lib/proto/cast.go::struct::CastStartDesktopMirroring	struct	missing		auto-generated
lib/proto/cast.go::struct::CastStartTabMirroring	struct	missing		auto-generated
lib/proto/cast.go::struct::CastStopCasting	struct	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageLevelDebug	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageLevelError	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageLevelInfo	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageLevelLog	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageLevelWarning	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageSourceAppcache	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageSourceConsoleAPI	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageSourceDeprecation	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageSourceJavascript	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageSourceNetwork	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageSourceOther	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageSourceRendering	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageSourceSecurity	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageSourceStorage	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageSourceWorker	const	missing		auto-generated
lib/proto/console.go::const::ConsoleConsoleMessageSourceXML	const	missing		auto-generated
lib/proto/console.go::method::ConsoleClearMessages.Call	method	missing		auto-generated
lib/proto/console.go::method::ConsoleClearMessages.ProtoReq	method	missing		auto-generated
lib/proto/console.go::method::ConsoleDisable.Call	method	missing		auto-generated
lib/proto/console.go::method::ConsoleDisable.ProtoReq	method	missing		auto-generated
lib/proto/console.go::method::ConsoleEnable.Call	method	missing		auto-generated
lib/proto/console.go::method::ConsoleEnable.ProtoReq	method	missing		auto-generated
lib/proto/console.go::method::ConsoleMessageAdded.ProtoEvent	method	missing		auto-generated
lib/proto/console.go::struct::ConsoleClearMessages	struct	missing		auto-generated
lib/proto/console.go::struct::ConsoleConsoleMessage	struct	missing		auto-generated
lib/proto/console.go::struct::ConsoleDisable	struct	missing		auto-generated
lib/proto/console.go::struct::ConsoleEnable	struct	missing		auto-generated
lib/proto/console.go::struct::ConsoleMessageAdded	struct	missing		auto-generated
lib/proto/console.go::type::ConsoleConsoleMessageLevel	type	missing		auto-generated
lib/proto/console.go::type::ConsoleConsoleMessageSource	type	missing		auto-generated
lib/proto/css.go::const::CSSCSSMediaSourceImportRule	const	missing		auto-generated
lib/proto/css.go::const::CSSCSSMediaSourceInlineSheet	const	missing		auto-generated
lib/proto/css.go::const::CSSCSSMediaSourceLinkedSheet	const	missing		auto-generated
lib/proto/css.go::const::CSSCSSMediaSourceMediaRule	const	missing		auto-generated
lib/proto/css.go::const::CSSCSSRuleTypeContainerRule	const	missing		auto-generated
lib/proto/css.go::const::CSSCSSRuleTypeLayerRule	const	missing		auto-generated
lib/proto/css.go::const::CSSCSSRuleTypeMediaRule	const	missing		auto-generated
lib/proto/css.go::const::CSSCSSRuleTypeScopeRule	const	missing		auto-generated
lib/proto/css.go::const::CSSCSSRuleTypeStyleRule	const	missing		auto-generated
lib/proto/css.go::const::CSSCSSRuleTypeSupportsRule	const	missing		auto-generated
lib/proto/css.go::const::CSSStyleSheetOriginInjected	const	missing		auto-generated
lib/proto/css.go::const::CSSStyleSheetOriginInspector	const	missing		auto-generated
lib/proto/css.go::const::CSSStyleSheetOriginRegular	const	missing		auto-generated
lib/proto/css.go::const::CSSStyleSheetOriginUserAgent	const	missing		auto-generated
lib/proto/css.go::method::CSSAddRule.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSAddRule.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSCollectClassNames.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSCollectClassNames.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSCreateStyleSheet.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSCreateStyleSheet.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSDisable.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSDisable.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSEnable.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSEnable.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSFontsUpdated.ProtoEvent	method	missing		auto-generated
lib/proto/css.go::method::CSSForcePseudoState.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSForcePseudoState.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSGetBackgroundColors.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSGetBackgroundColors.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSGetComputedStyleForNode.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSGetComputedStyleForNode.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSGetInlineStylesForNode.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSGetInlineStylesForNode.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSGetLayersForNode.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSGetLayersForNode.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSGetLocationForSelector.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSGetLocationForSelector.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSGetMatchedStylesForNode.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSGetMatchedStylesForNode.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSGetMediaQueries.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSGetMediaQueries.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSGetPlatformFontsForNode.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSGetPlatformFontsForNode.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSGetStyleSheetText.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSGetStyleSheetText.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSMediaQueryResultChanged.ProtoEvent	method	missing		auto-generated
lib/proto/css.go::method::CSSSetContainerQueryText.Call	method	missing		auto-generated
lib/proto/css.go::method::CSSSetContainerQueryText.ProtoReq	method	missing		auto-generated
lib/proto/css.go::method::CSSSetEffectivePropertyValueForNode.Call	method	missing		auto-generated
